,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,c5_MSD,c6_MSD,Netau_MSD,c0,c1,c2,c3,c4,c5,c6,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
453,39.0,42.0,45.0,13,1.0,1.386137844386219,1.0,1.0,1.0,1.4491710984439596,1.0,435.0888132545609,1.0,1.0526494354895723,1.0,1.0,1.0,1.0612375420330458,1.0,465.3557927888398,274.5599177454155,903.4663959998717,7
454,39.0,42.0,45.0,14,1.3289482637026835,1.7598884342483432,3.0270595544698082,1.0,1.0,1.0,1.0,458.9445225386244,1.0,1.460818162176822,2.94764668716525,1.0,1.0,1.0,1.0,474.76110068891074,274.1745356478459,902.1982583283819,7
455,39.0,42.0,45.0,15,1.0,1.1906541761121847,2.0086105064820905,1.0,1.0,1.3781964133860276,1.0,457.4462914813131,1.0,1.0002330622961906,1.7424985846544334,1.0429207734417614,1.0,1.0,1.0,466.39797374567394,275.1748045099477,905.4897413361526,7
456,39.0,42.0,45.0,16,1.0416299041782016,1.2411385049897177,3.3021202463161394,1.0,1.0,1.0,1.0,431.1244939680304,1.0,1.0000017602875675,1.916895062197706,1.0,1.0,1.0,1.0,446.2795558374786,263.3049379441124,866.4307787049851,7
457,39.0,42.0,45.0,17,1.0,1.7589348340231066,1.0,1.0,1.0,1.5451251441116123,1.0,454.68523731668915,1.0,1.4268975497296907,1.0,1.0,1.0718457315488512,1.0,1.0,446.68758097964263,257.96207801574354,848.8495729577888,7
458,39.0,42.0,45.0,18,1.6275961803917285,1.3769309317410552,2.3109434830533013,1.0,1.0,1.1485966803471523,1.0,473.21331303974057,1.4413797891473548,1.1554010466825266,2.16101000535869,1.0,1.0,1.061252382610276,1.0,551.5210266197716,318.5033928729181,1048.0667201373801,7
459,39.0,42.0,45.0,19,1.0,1.6051135072686344,2.773568504621921,1.0,1.0,2.206287003581052,1.0,550.8624601990584,1.0,1.3711604750082385,2.648871975339114,1.0,1.0,1.9007841387663411,1.0,598.7043827559932,345.75178104158607,1137.7302196667576,7
460,40.0,43.0,46.0,0,2.803632708448449,7.738276312724687,4.480317934347953,1.6125986104227354,1.0,1.0,1.0,871.873756518383,2.6251209362623142,7.4664081217163805,4.207706483373787,1.0,1.0,1.0,1.0,969.4641284648103,505.6128300762626,1802.4161072163067,7
461,40.0,43.0,46.0,1,2.4749080775223637,3.184990707032604,2.048776122419155,1.0069171883816013,1.0,1.0,1.0,473.73262908161,1.4069486822250845,1.6804108494148982,2.624468507285979,1.0,1.1923402689942526,1.0,1.0,437.4768492883849,185.92766094756357,795.3572162756888,7
462,40.0,43.0,46.0,2,1.8914558294700567,2.0646308524857933,1.9214149915962873,1.0,1.0,1.0,1.0,473.04218128640605,1.0,1.0,1.7180556336979156,1.0,1.0,1.0,1.0,447.4037468753969,263.96821065648425,868.6133427585165,7
463,40.0,43.0,46.0,3,3.9718878825694954,8.747631455953458,1.5141135862033508,2.5178316632187214,1.0,1.0,1.0,998.326517345099,3.0276442581322205,7.71554998212906,1.0,1.9244821130584089,1.0,1.0,1.0,924.6015599683492,482.21527512195445,1719.0081566847452,7
464,40.0,43.0,46.0,4,1.8056610966043374,6.830437921985459,1.0,1.0,1.00538539060288,1.0,1.0,505.0116945450494,1.7565768150447956,6.678516156893673,1.0,1.0,1.3463773308245899,1.0,1.0,606.3372823239133,309.2320139851958,1102.354864669448,7
465,40.0,43.0,46.0,5,2.908805902160238,6.769148930266088,2.349214472823408,1.0,1.0,1.0,1.0,663.9527253949883,2.5287111698498124,6.620245777205512,2.004406312873537,1.0,1.0,1.0,1.0,763.288238317396,389.27700154187204,1387.700422163155,7
466,40.0,43.0,46.0,6,3.077063076300488,6.649974232780896,1.0,1.0,1.4580476672704232,1.0,1.0,632.94993333909,2.9465825687522464,6.316920191996979,1.7390337606541701,1.338836316264101,1.1692173786651021,1.0,1.0,790.8234860996346,403.31997791081375,1437.7610323672525,7
467,40.0,43.0,46.0,7,1.9965890294118724,3.8292020296529627,1.8753700001249811,1.0,1.0,1.0,1.0,538.868126734358,1.6588840711736959,3.522101727240944,2.0694614762616297,1.0,1.195411800325524,1.5357735016738896,1.0,590.3627614779047,349.3358109745216,1342.188948599058,7
468,40.0,43.0,46.0,8,2.0025098203036515,9.495619281868503,3.0163610217455705,3.2578456038273242,1.0,1.0,1.0,668.6294330285782,2.638795296948563,9.334260114178907,2.6111209225365615,2.673426562329432,1.8587526078131953,1.0,1.0,827.9658819034634,416.05285565649024,1369.0628156217845,7
469,40.0,43.0,46.0,9,2.3848272827089203,6.7009534321075055,1.0,2.3841978440429847,1.666922609275927,1.0,1.0,616.4675450665055,2.74291970364959,5.349928610374989,1.6269910159280552,4.9793297093393365,1.9096831714738245,1.0,1.0,887.3483406934442,460.84414545315366,1576.749743847582,7
470,40.0,43.0,46.0,10,1.9671068693660834,4.826377560146651,2.186906637880296,1.5081948858723808,1.0,1.0,1.0,602.263069688697,1.4131057742807176,4.5176791651330355,2.4650464589248196,1.7905098216988835,1.0,1.0,1.0,597.7117883998146,285.40737896091144,1153.826412380437,7
471,40.0,43.0,46.0,11,1.7874356559612747,5.196171108969637,1.0,1.6382287505914075,1.0350040416201876,1.0,1.0,639.7850343508701,1.7474564854786903,4.029836866052077,1.0,2.169349068331291,1.4536709152143084,1.0,1.0,792.5622418013703,395.0617943748369,1408.3221373547428,7
472,40.0,43.0,46.0,12,2.5363737471176644,3.848278296512685,1.0,2.0292358693025054,1.6537716382999397,1.0,1.0,482.48572005020134,1.426200997340735,3.150035213043389,1.0,3.044031281712603,2.2593420507258473,1.8596161540200684,1.0,438.56929097549136,214.89895257799074,707.1461260044997,7
473,40.0,43.0,46.0,13,1.9793864429530514,5.310994001668328,1.0,1.3637485515060517,1.0,1.0,1.0,589.4286254804514,1.7756304800571907,5.177021785685064,1.0,1.2149024960443888,1.0000207287318728,1.0,1.0,677.028874624727,348.66987043173447,1147.332479625793,7
474,40.0,43.0,46.0,14,2.227458024805723,8.204496147752302,1.0,2.5669020739793478,1.0,1.6458488550379282,1.0,656.5228446118587,1.9993015884706742,5.485012732773742,1.0,2.975641571106746,1.4076761251695267,2.87455824398692,1.0,760.9964746208628,379.32747350332244,1352.232197210918,7
475,40.0,43.0,46.0,15,2.4028756770118975,5.782967324291671,1.0,1.0,1.7608949537239114,1.0,1.0,572.2925912458335,2.4082174867327932,5.325311567970063,1.0,1.0,1.954622775593196,1.0,1.0,790.9015419455849,486.4044482965346,1234.7189841373574,7
476,40.0,43.0,46.0,16,1.773818735084799,4.29352883523177,1.0,1.0,1.2141636825044824,1.0,1.0,522.1347667990467,1.481159256654182,4.02334969811408,1.003146560617773,1.0,2.0477760279125223,1.3329556490030445,1.0,553.2226531461412,271.07910004160914,902.9153733721281,7
477,40.0,43.0,46.0,17,3.132790537641096,7.719089265121176,1.0,1.140488047341884,1.0,1.0,1.0,697.5628840338288,2.9092141661653916,7.496152993062206,1.0,1.4065930384143635,1.3115377267777542,1.0,1.0,915.6966911812889,460.13758731859764,1538.4592543693666,7
478,40.0,43.0,46.0,18,2.7202488259105753,1.9233245670221322,1.0,1.0070500711828214,1.2493364530575124,1.0,1.0,566.9947903782935,1.8987825423462716,1.8982314350141805,1.0,1.1017705376969664,1.5653454097735235,1.0,1.0,638.5663348529595,384.736216748908,976.6380886703051,7
479,40.0,43.0,46.0,19,1.5851847856805188,5.424557051052989,1.0,1.0,1.0,1.0,1.0,547.3131823377075,2.0840109757379017,5.1181315796935225,1.0,1.0,1.0,1.0,1.0,760.6741672995415,477.32303998046234,1391.1722789174162,7
480,41.0,44.0,47.0,0,4.698775149584466,2.5432157387242484,1.8501436943776242,1.7045649300880155,1.0,1.299413424849025,1.0,1382.893828168092,4.698770121728577,2.5432152740210325,1.8501580229942847,1.7045652537591887,1.0,1.2994129514296344,1.0,1338.2352876743723,772.8308786319501,2543.0759681478703,7
481,41.0,44.0,47.0,1,5.641598533542718,1.6170892480577879,2.2533193824801865,1.0,1.0,1.0,1.0,1759.7137682684133,5.641593729012564,1.6170859639880413,2.253325615695046,1.0,1.000006114827581,1.000001784535844,1.0,1720.4771452398986,921.7786648939398,2986.388053281264,7
482,41.0,44.0,47.0,2,5.390602430950484,1.0,1.8741901821733604,1.641605949482096,1.0,1.1030751904747673,1.0,1288.6018040887225,3.9361902372477244,1.0,1.4616357327129519,1.838863525108691,1.0,1.0,1.0,1238.0439018260179,730.4459020773505,2403.6040367502565,7
483,41.0,44.0,47.0,3,5.249371699355401,2.0969518233799818,1.0,1.9951767183945812,1.0,1.0,1.0,1308.9637537975984,5.075434554307895,1.806572998963974,1.0,2.0697724084619082,1.4320506065502765,1.0,1.0,1461.7070235034057,844.1358060732168,2777.7118404973376,7
484,41.0,44.0,47.0,4,5.268018526824793,1.225446092119627,2.9406986837465006,1.4761070847086184,1.0,1.0,1.0,1164.336413170587,4.761497606004823,1.0256667073543964,3.517170979382665,1.8262244720761216,1.0,1.9161971839738776,1.021270485103874,1352.1573388933705,747.0669297385873,2458.2971619603086,7
485,41.0,44.0,47.0,5,6.2804154192956645,2.3072771515581696,1.3408144972356624,1.6268596795154475,1.2095091004752359,1.0,1.0,1495.2179577579498,6.28041388403953,2.307281096278361,1.3408221391895174,1.6268600022359025,1.2095161293653862,1.0,1.0,1477.7443956593825,1117.3930120426262,2494.546212518858,7
486,41.0,44.0,47.0,6,5.922177850736557,1.827490475681877,1.1042170813749481,1.2932381944547287,1.0,1.0,1.0,1283.9430763466391,5.718048676298773,2.340684013829662,1.7096992020500659,1.3496096982959591,1.0,1.0,1.0,1458.8765196623863,824.2652336092482,2712.3257687141936,7
487,41.0,44.0,47.0,7,5.868173074319336,1.0,1.9701905739587122,1.3478120978241832,1.0,1.0,1.0,1540.2488472977373,5.106666108407125,1.0,2.445446388790474,1.4699070704333963,1.0,1.0,1.0,1739.3561816004315,1004.4781948742493,3232.9053421675226,7
488,41.0,44.0,47.0,8,6.940773780556793,1.9314931654675216,1.6972158776414963,1.812753420115393,1.0,1.0,1.0,1239.0906151431184,6.476703239452321,1.29799464963774,1.8735559153983516,1.6805147477476792,1.0,1.0,1.0,1211.833729755343,684.686057311769,2253.02676978659,7
489,41.0,44.0,47.0,9,5.461374031362992,1.0,1.5312860637532433,1.741609657988871,1.0,1.0,1.0,1464.4134501712676,5.19850119466976,1.627449982214089,2.3783057096918228,2.09933390995024,1.0,1.3198183702758972,1.1607499479580048,1791.457696778443,967.3871562603592,3183.28252273708,7
490,41.0,44.0,47.0,10,5.539833488952449,1.9143641286927748,2.362892404347397,1.0,1.0,1.0,1.0,1433.612674252926,5.539804515226285,1.9143822964052206,2.3629043081256933,1.0001074545567006,1.0000468809572907,1.0001190290395168,1.000089233096308,1276.9410433852977,785.3187416819579,2777.663456143847,7
491,41.0,44.0,47.0,11,5.589577643710391,1.47174524179035,1.512428209015975,1.5306690691810672,1.0,1.0,1.0512597702883661,1415.9813547776073,5.589575625867565,1.4717483535592537,1.5124327781472475,1.5306767381580688,1.0000027408386731,1.0,1.051260966656654,1404.8967173477795,1128.2401330085245,2326.995274330082,7
492,41.0,44.0,47.0,12,5.33269233457538,2.320496651404773,1.3381014088904957,1.5829584323415513,1.0,1.0,1.0,1646.4571788294672,5.154282487362598,2.4910339939844515,1.9433276286974897,1.7019360000051094,1.0,1.0,1.000000909711629,1864.4197164732002,1100.0076327191882,3619.683235870833,7
493,41.0,44.0,47.0,13,5.279046538749654,1.0,1.6299393202943118,1.4037717520773079,1.238196263498708,1.1391908832568367,1.0,1320.0415265361821,4.793978465902881,1.0,2.250740276601345,1.531597460973469,2.071107882481407,1.235217333351235,1.0,1481.2536495691063,818.3926413869312,2693.001426786056,7
494,41.0,44.0,47.0,14,5.41857639563703,1.1451572980162852,1.960052054584046,2.4132004920065753,1.0,1.0,1.0,1268.2698105566146,4.952398908899851,1.0225050553427204,2.3667557059117907,2.309339302170249,1.0,1.0,1.0,1361.9850775087068,803.5711957301369,2644.230003043613,7
495,41.0,44.0,47.0,15,5.537551541113501,1.6207703456408764,1.2445913977247276,2.1797349059026168,1.0,1.0,1.0,1504.6939912054165,5.537546534229862,1.6207617062700888,1.244587987583189,2.1797579039448034,1.0,1.0,1.0000157984889886,1474.1118943239185,814.4468216139651,2680.0173189861243,7
496,41.0,44.0,47.0,16,5.17840410221817,1.0,1.0,2.715781831066132,1.0,1.0,1.0,1465.4980820087617,4.605721311534245,1.1226305078550853,1.4416400825130655,2.7713758863651075,1.3402297880752718,1.0,1.0,1695.711937959299,958.0772449470038,3152.647344483731,7
497,41.0,44.0,47.0,17,5.324394850692964,1.1913180537756491,1.3621291495041101,1.0,1.0,1.0,1.0,1166.3492340269606,5.144407821862905,1.5033033293924087,1.9022677729830586,1.0,1.0,1.0,1.1138677225657523,1292.0300769371868,746.1473694312253,2455.2712583848015,7
498,41.0,44.0,47.0,18,5.492818710524878,1.0,1.381915600655936,1.6514979584764355,1.16221929311787,1.0,1.0,1373.1673509445066,5.33394343601712,1.4578698252211992,2.1665460163854307,1.873124255483063,1.3663348527375059,1.0,1.035847001399292,1523.41272306551,860.7281885320131,2832.3107058532055,7
499,41.0,44.0,47.0,19,6.6901265927205085,2.0845463869090324,2.3472750548071186,2.445115884873286,1.0,1.0,1.0,1625.7761385525582,6.335587487464258,2.0377596610584896,2.576956692803219,2.7966365118935186,1.0,1.0,1.0,1828.0178947757213,1032.8301105482826,3398.628996248622,7
500,42.0,45.0,48.0,0,2.1293795036166454,1.429772059618034,2.2143580598564805,1.0,1.0,1.2464525992232807,1.7851738020090484,2015.8774446320433,2.0629172009445407,1.6298017494046766,2.198544720262947,1.2528808644329348,1.0,1.466701653589349,1.6906398280232946,2313.9291720424094,1365.2182115050216,4492.38471307208,7
501,42.0,45.0,48.0,1,2.002593390229672,2.356657122033503,3.012146123919464,1.0,1.7313603263645139,1.0,2.3764778429094076,3421.6620584741404,1.9283270925611886,2.3212395713567124,3.019199135948127,1.167641714015164,1.937692430168132,1.173137484487214,2.2369103338241527,3764.105074106697,1608.1660388697414,6998.179113205635,7
502,42.0,45.0,48.0,2,2.034869013889051,1.2368668290372251,2.081072079846656,1.4066649730779068,1.0,1.259005438024711,1.6849435573283404,2134.815162241444,2.034871889908491,1.236871611000893,2.081068287843528,1.406671089359053,1.0000023480705993,1.2590101322744807,1.6849427423039254,2108.7879559496614,1402.0955783212644,5745.636107672078,7
503,42.0,45.0,48.0,3,2.3400884045199604,2.10199035296076,1.6201374693134558,1.0536439601848124,1.0,1.0401706106478128,1.0,2509.468039228097,2.3783132911281806,2.2430283851661743,1.7436918557944667,1.5675257094491482,1.1316336297728682,1.568399217804766,1.0183618223100137,3212.3538400121192,1556.9443268760845,7566.52520578893,7
504,42.0,45.0,48.0,4,2.9543333472614655,3.026156138689399,2.0821950779664657,1.2939976359161844,1.0,1.1580466809268832,1.0,2604.12805607246,2.8928035970472754,3.0512533089392178,2.190095481447782,1.738179130500342,1.07513504994698,1.3718209423952428,1.000000019483343,3064.6347872208735,1846.4424593005765,6930.311605596299,7
505,42.0,45.0,48.0,5,2.0778240275430484,1.994229112581322,2.214864976236132,1.2549097803491234,1.7793658030137898,1.0,1.1610741448148763,2142.9212644345466,2.0778352617245326,1.9942341361140918,2.21486607057976,1.2549329888543514,1.7793629773593644,1.0000104393317653,1.1610826475053626,2062.3658265846666,1153.5404221438473,7759.783625462411,7
506,42.0,45.0,48.0,6,3.3318983212989903,3.927177339113185,2.3963966312319225,1.2312675286507366,1.0414379129991849,1.2073199172683793,2.3241599504632493,4151.816472108824,3.3021063739953043,3.956367633631101,2.3269961552291125,1.5797588792518567,1.3459412855025272,1.3076357203736533,2.295703112784675,5284.905729527218,2133.4630315816653,12806.3859396622,7
507,42.0,45.0,48.0,7,3.9040823526403643,2.0598922609270693,1.5294128611348525,1.0,2.0941419158878882,1.0545236174192527,1.0,1795.569051337592,3.850405680315365,1.9900364471899141,1.5825958111045828,1.0,2.0801208087882075,1.4873263585952272,1.2329036215911893,2001.0470197523373,1130.5915661600704,3720.322674971172,7
508,42.0,45.0,48.0,8,2.3416598002687214,1.6934299639763752,1.8659024242674547,1.3819694605197477,1.0,1.8994982453731626,1.5920202327811817,2976.2991181971743,2.34165442030989,1.693438441397921,1.8658991326679932,1.3820128441289912,1.0,1.8995035979299324,1.592050031817805,2819.654481986897,1502.216956980891,16658.964691101744,7
509,42.0,45.0,48.0,9,3.306584728871378,1.8696652357859618,1.2557891781741601,1.0,1.0,1.0,1.0633485538879486,2291.8136014675724,3.1973418298548464,1.7720442569017114,1.3378171229244258,1.0,1.0,1.0,1.3032206405738402,2531.2189075545416,1430.138682768316,4706.011904835912,7
510,42.0,45.0,48.0,10,2.9939678818498603,1.7554644329135303,2.2507582083796236,1.0,1.6485656430313158,1.8252564274965484,1.758429079346888,3537.099908942376,2.9939621801977694,1.755467346871637,2.250759836554689,1.0000091328256657,1.648566321842748,1.825265450214155,1.7584302696670042,3415.7520854742284,1535.3122963132878,6631.522104405736,7
511,42.0,45.0,48.0,11,1.6971467930975832,1.6639013005881893,1.8375638876677416,1.0,1.0,1.875024631369821,1.0573407988254533,2663.9417883420992,2.1499940039500762,2.2432322771526447,1.685752071592275,1.3657746714033085,1.0565303769491925,1.918814521521611,1.038529365685433,3324.792722080718,2044.7475240796416,5190.512945740628,7
512,42.0,45.0,48.0,12,2.8487731603855373,1.0,2.3069157702149097,1.0,1.8964646368939386,1.0,1.9150628672035577,2505.576801021882,2.828253008963899,1.0006000133905926,2.1894064544030374,1.0072522320575266,1.8449821967937627,1.400078799825094,1.8761991366605848,2594.318588960485,1353.0369256270837,4823.32607746692,7
513,42.0,45.0,48.0,13,1.832838051525162,1.520874849063947,1.598484389625734,1.3581177957240156,1.0,1.0,1.5969523984875655,1689.1381025040366,1.7731505431785823,1.405733417612276,1.782044239400052,1.9367619114207004,1.0,1.0,1.6713427122908637,1912.5191557250344,1152.2927913243332,2925.0509318233076,7
514,42.0,45.0,48.0,14,2.863836308895751,1.0611940240087918,1.5310609084139972,1.0,1.7851544059389426,1.0,1.878458104699134,2587.48502405916,3.287896147298169,2.1558752455689323,1.612328396346577,1.519019264212091,1.7696027285955684,1.3011190197865778,1.940618697987753,3928.1674365392414,1935.660350684432,9975.473241419226,7
515,42.0,45.0,48.0,15,2.5623833038073647,3.2433634391746384,1.7259173233801588,1.0,1.0,1.0,1.6373200032766846,2301.7019441807056,2.490916130897753,3.1773691966331694,1.7526956896302672,1.000000182255152,1.0,1.2516328466554458,1.7751244256378085,2689.209023224851,1586.6333237026624,5220.972902782265,7
516,42.0,45.0,48.0,16,1.0919665252719684,2.5573627509013717,1.5558721631376518,1.0,1.3135418100489833,1.0602760024404425,2.1952260501191807,2749.466127451641,1.073650632180906,2.578048325121405,1.8301726834012397,1.3317690695978819,1.4425008601748692,1.3252593606204905,2.1898998255098925,3370.1968635189082,2156.9259926521013,7242.009684431445,7
517,42.0,45.0,48.0,17,1.874378661580378,2.010365253102724,1.400655313032785,1.3531294318694422,1.4675544680361616,1.3734479028358137,2.449382596126338,2877.744492076633,1.7841732813069366,1.5823002101346617,1.4979060524904446,1.5348118122206533,1.555366001562927,1.5533743576147614,2.424671470145828,2860.5296741956677,1243.2302045542713,5318.262541704381,7
518,42.0,45.0,48.0,18,2.4939146620526538,1.8372665991242825,1.0,1.7178485277426656,1.0,1.1300336369812753,1.764942415377291,2822.0329768716106,2.4520967335979886,1.7529911873169486,1.0,1.9726912569714041,1.0,1.34643655789371,1.6458952157152353,3036.3924455634906,1791.4715428824593,5895.013196664504,7
519,42.0,45.0,48.0,19,3.1899619247279456,1.6942550081182188,1.8753242736739135,1.0,1.0,1.4896740112711735,1.4578813256513257,2725.628783838572,3.1581469909751987,1.6657295426908187,2.0064641423588574,1.1162309494552152,1.0,1.6934125172338936,1.4811593040975544,2916.966453585047,1721.010207615178,5663.153247280714,7
520,43.0,46.0,49.0,0,3.177552625872207,1.2310769637982497,2.742034046991183,1.0,1.0,2.146849375987901,2.0208811815446635,3696.07043337846,3.1352806534436115,1.5426413759349453,2.8351640270081244,1.0,1.0,2.1629070001957444,2.009825600884969,4474.379135337769,1748.8978282232954,11518.233183339253,7
521,43.0,46.0,49.0,1,3.1707255262339062,1.5155375783705958,1.3372616714122556,3.9141492696622753,2.652146485775926,3.898970083475853,2.289658000666719,6746.145664976195,3.197406588927982,2.015031222289814,1.9695124159330333,3.8693363010983877,2.645513184674554,3.8852204828641113,2.2437328101157474,9391.837303504728,6532.744989938133,15599.841761121355,7
522,43.0,46.0,49.0,2,3.1569562608550297,1.5928315817067111,2.694452029908954,1.8806682208907557,2.288705775120015,2.171880813381974,1.2903216494414373,4506.8794376900305,3.156966475098814,1.5928303220239874,2.6944631253760423,1.8806627103006315,2.2887030620500575,2.1718791563444766,1.290350482727516,3631.8766501655496,927.3623087890469,6752.341609634712,7
523,43.0,46.0,49.0,3,2.2600006014100007,1.5356843663876059,1.0,1.0,1.3591256878920366,3.045900192099469,1.114223956756502,2651.5388275676323,2.2600064723690605,1.5357050694290766,1.0000057613755549,1.0,1.3591340690129432,3.045893430348721,1.1142549943954525,2413.6502342740423,1297.518092311321,15797.200949314618,7
524,43.0,46.0,49.0,4,1.0945679002364892,1.0,1.1341733360664468,1.2308874048146035,1.0513727087236229,1.5329958096553833,2.0994615056809858,2276.2421460469222,1.444860415418803,1.0,2.8971417235243733,1.0465336236441511,1.5436322388625066,1.76887883058517,2.1526520890500915,2653.389402431064,1041.0762503327717,4933.149827041173,7
525,43.0,46.0,49.0,5,4.646366809875349,1.0258647548097406,2.7204567828973203,1.3370278135701634,1.6047490689988586,3.1679997569638094,1.1936447473145695,2742.402745156965,2.547821821186645,1.3444762980275033,2.101486515685904,1.0,1.253882811993419,3.058394510065207,1.3074981687353395,1691.8706680782748,719.1954138240051,3215.0965355884914,7
526,43.0,46.0,49.0,6,1.4305004351339055,1.6972277583201683,1.0,1.0,1.0416117329796275,2.440429824288423,1.2255808943173019,2405.2176330864154,1.4305080706602427,1.6972191865844524,1.0000169065240536,1.0,1.0416119960770192,2.4404378929970876,1.2256152266775826,2158.1415849290056,1065.736350050358,4976.916152547313,7
527,43.0,46.0,49.0,7,1.24040613044386,1.5956646745391252,3.0402661571960348,1.0,1.299325868400432,2.5536097780752685,2.183289268313343,3260.847203116125,1.16648290678658,1.494832403938159,3.2226086074381515,1.0,1.7606331302531224,2.574863018245456,2.1682770469060126,3601.853405311852,1940.219043869989,30172.97627649193,7
528,43.0,46.0,49.0,8,1.1435772852113764,1.0,1.0,1.0,1.6079263953003915,1.5892537824707005,1.5742042224509583,2185.1970617079296,1.68769757570866,1.0,2.4738306026612404,1.0,1.1951650779087724,2.065688600090159,2.0105353721435426,2136.6287345030396,15148.163570442925,18514.422141652463,7
529,43.0,46.0,49.0,9,3.334194247765495,1.4625265646046048,2.1536930784487223,1.6717635870273333,1.817606198036053,2.4616277969474902,1.618272808310919,4953.867305557974,3.3341909489353596,1.4625521249188316,2.1537160106782873,1.671749019376314,1.8176009596310738,2.461640587225774,1.6182803458775958,4351.437333276655,1154.170905860389,16570.78488240268,7
530,43.0,46.0,49.0,10,2.728440125195467,1.044111855438314,1.0,1.0,1.1514255531019473,2.633454456753462,1.2205893901704472,1980.2667138589122,2.737570570527528,1.6539044502416067,1.3348722609572026,1.0,1.0987309430151695,2.7069601523182247,1.45620900143737,2167.598814316549,1686.9182437013335,3600.3816305797886,7
531,43.0,46.0,49.0,11,1.5380904987481119,1.0,1.0,2.243118603847399,2.4141289222740854,2.018832596872692,1.0,2596.2268992011145,1.5320477193073476,1.3659174345210245,1.4406466422916269,2.1487903739419383,2.3451460014445837,2.0320307093421404,1.1221037903791058,2146.2285163416036,741.2618445217129,3460.5641846824237,7
532,43.0,46.0,49.0,12,4.024976094884472,2.5779517942796724,1.0,1.0,1.4907216266000314,3.884463457224275,1.9757518870178294,4151.894663971172,4.024977113138437,2.577951659026795,1.000001256954703,1.0,1.4907218435826348,3.884463015842943,1.9757525888361651,4086.3596760222003,3695.180813887445,6787.443421872876,7
533,43.0,46.0,49.0,13,4.053438101575834,1.9730685979906366,1.2801171685203399,1.8176453921052282,2.571071341976867,2.154239141057968,1.4642724575907258,6169.760473895096,4.053443021919333,1.9730720680280907,1.2801230831466817,1.8176388323658268,2.5710735476296884,2.1542343128326644,1.4642805845367464,5480.153232194853,3277.5531831011517,43683.072750176565,7
534,43.0,46.0,49.0,14,5.823906534766641,1.5950044782616841,2.69432030228823,2.222442934308011,2.153802697145542,3.3798292602674183,1.7966547696833701,112987.73506785884,5.815126104938374,2.3153131024033846,2.661565439319394,2.15018776486226,2.0385559076758586,3.311231980891352,2.0518438274497384,11649.130591035215,4042.4046792582267,5187.752671714724,7
535,43.0,46.0,49.0,15,1.0,1.0,2.3475555821789884,1.7745705360833397,1.4595784899111166,1.7591362394077041,1.2297031972731542,2497.676161093044,1.0,1.0,2.347595141408084,1.7745598936324285,1.459569213515485,1.7591778693319042,1.2297310836090258,2041.1603737984333,1204.2846205410756,3962.8169137462755,7
536,43.0,46.0,49.0,16,2.2929013294050065,2.089480601541551,2.2737554937967497,1.6888120903544483,2.0508805132167316,2.394399914591748,1.8697837903304317,2947.8889548601846,2.2929026471180793,2.0894867805672748,2.2737569820263643,1.6888159599477424,2.0508983824069293,2.3944015086543025,1.8697860270394215,2702.564060010791,788.7071076783102,5146.701904088126,7
537,43.0,46.0,49.0,17,2.509106202881814,1.9999533501779092,1.1060586718557297,1.3847003919723746,1.7201160058441451,1.4188832223059582,1.1957430787401793,2200.977457544253,2.6739097706580655,2.1148530181581253,2.1185891221537236,1.0,1.8258770703726628,2.000179885404013,1.4380410872186895,2583.474280865699,1032.2697756471355,5547.95332408518,7
538,43.0,46.0,49.0,18,3.8502232709727053,1.0,1.0,1.0,1.4892777293052732,1.5973311715195637,1.1699149093020087,2109.6657413931434,3.812988877482199,1.5376627995512488,1.3020486005501466,1.0,1.4856633691699845,1.6058869986183557,1.48528456895584,2294.4179395181545,888.1187969712664,4265.754378578518,7
539,43.0,46.0,49.0,19,3.881717925664945,1.411906814266809,1.284998784251682,1.064606846337665,1.5795788705130467,1.6345078773792658,1.6279392347963395,3912.431536214573,3.8241741519422505,1.764684018767951,1.4124542636246284,1.0,1.5580776270586427,1.6968175609191225,1.8131011121470033,3690.39767696272,1227.034727132611,8163.336971319023,7
540,44.0,47.0,50.0,0,1.3232518069363595,1.697897425146491,1.0566337029149142,1.8017056423031335,2.213139248632766,1.3540752668068763,1.206203630022873,5572.530468501849,1.536724829156841,2.1372559226833476,1.0317712617634458,2.0661681902403406,2.243671059786064,1.5175619967310963,1.2665860166086933,8186.125741172371,3191.65697283199,49719.94185109819,7
541,44.0,47.0,50.0,1,2.588808156803255,2.4317560080972855,1.0,2.098984801928666,2.050052434411678,1.9406793413725107,1.8693236245185356,5857.612182699544,2.5888085593859027,2.431755404491261,1.0,2.0989856910856113,2.0500515077371038,1.940679602073789,1.8693246013646778,5775.443454712796,1643.1820227449366,12705.576662762387,7
542,44.0,47.0,50.0,2,2.2312561110479256,1.6096176773230562,1.2442807572001424,1.3092857691642088,1.823264688802122,1.8336198520497866,2.30021592740517,7263.457286785583,2.2161461826895565,1.9686762012770171,1.1110829860426017,1.5637370191555249,1.9267375162120084,1.8675807905437014,2.4580566459118605,12427.528788781005,40628.6984927223,49657.2981577717,7
