,epiweek_start,epiweek_middle,epiweek_end,superlineage_combo,c0_MSD,c1_MSD,c2_MSD,c3_MSD,c4_MSD,Netau_MSD,c0,c1,c2,c3,c4,Netau_HMM,Netau_HMM_lower,Netau_HMM_upper,T
429,38.0,40.0,42.0,9,,,,,,,,,,,,,,,5
430,38.0,40.0,42.0,10,,,,,,,,,,,,,,,5
431,38.0,40.0,42.0,11,,,,,,,,,,,,,,,5
432,38.0,40.0,42.0,12,,,,,,,,,,,,,,,5
433,38.0,40.0,42.0,13,,,,,,,,,,,,,,,5
434,38.0,40.0,42.0,14,,,,,,,,,,,,,,,5
435,38.0,40.0,42.0,15,,,,,,,,,,,,,,,5
436,38.0,40.0,42.0,16,,,,,,,,,,,,,,,5
437,38.0,40.0,42.0,17,,,,,,,,,,,,,,,5
438,38.0,40.0,42.0,18,,,,,,,,,,,,,,,5
439,38.0,40.0,42.0,19,,,,,,,,,,,,,,,5
440,39.0,41.0,43.0,0,,,,,,,,,,,,,,,5
441,39.0,41.0,43.0,1,,,,,,,,,,,,,,,5
442,39.0,41.0,43.0,2,,,,,,,,,,,,,,,5
443,39.0,41.0,43.0,3,,,,,,,,,,,,,,,5
444,39.0,41.0,43.0,4,,,,,,,,,,,,,,,5
445,39.0,41.0,43.0,5,,,,,,,,,,,,,,,5
446,39.0,41.0,43.0,6,,,,,,,,,,,,,,,5
447,39.0,41.0,43.0,7,,,,,,,,,,,,,,,5
448,39.0,41.0,43.0,8,,,,,,,,,,,,,,,5
449,39.0,41.0,43.0,9,,,,,,,,,,,,,,,5
450,39.0,41.0,43.0,10,,,,,,,,,,,,,,,5
451,39.0,41.0,43.0,11,,,,,,,,,,,,,,,5
452,39.0,41.0,43.0,12,,,,,,,,,,,,,,,5
453,39.0,41.0,43.0,13,,,,,,,,,,,,,,,5
454,39.0,41.0,43.0,14,,,,,,,,,,,,,,,5
455,39.0,41.0,43.0,15,,,,,,,,,,,,,,,5
456,39.0,41.0,43.0,16,,,,,,,,,,,,,,,5
457,39.0,41.0,43.0,17,,,,,,,,,,,,,,,5
458,39.0,41.0,43.0,18,,,,,,,,,,,,,,,5
459,39.0,41.0,43.0,19,,,,,,,,,,,,,,,5
460,40.0,42.0,44.0,0,,,,,,,,,,,,,,,5
461,40.0,42.0,44.0,1,,,,,,,,,,,,,,,5
462,40.0,42.0,44.0,2,,,,,,,,,,,,,,,5
463,40.0,42.0,44.0,3,,,,,,,,,,,,,,,5
464,40.0,42.0,44.0,4,,,,,,,,,,,,,,,5
465,40.0,42.0,44.0,5,,,,,,,,,,,,,,,5
466,40.0,42.0,44.0,6,,,,,,,,,,,,,,,5
467,40.0,42.0,44.0,7,,,,,,,,,,,,,,,5
468,40.0,42.0,44.0,8,,,,,,,,,,,,,,,5
469,40.0,42.0,44.0,9,,,,,,,,,,,,,,,5
470,40.0,42.0,44.0,10,,,,,,,,,,,,,,,5
471,40.0,42.0,44.0,11,,,,,,,,,,,,,,,5
472,40.0,42.0,44.0,12,,,,,,,,,,,,,,,5
473,40.0,42.0,44.0,13,,,,,,,,,,,,,,,5
474,40.0,42.0,44.0,14,,,,,,,,,,,,,,,5
475,40.0,42.0,44.0,15,,,,,,,,,,,,,,,5
476,40.0,42.0,44.0,16,,,,,,,,,,,,,,,5
477,40.0,42.0,44.0,17,,,,,,,,,,,,,,,5
478,40.0,42.0,44.0,18,,,,,,,,,,,,,,,5
479,40.0,42.0,44.0,19,,,,,,,,,,,,,,,5
480,41.0,43.0,45.0,0,,,,,,,,,,,,,,,5
481,41.0,43.0,45.0,1,,,,,,,,,,,,,,,5
482,41.0,43.0,45.0,2,,,,,,,,,,,,,,,5
483,41.0,43.0,45.0,3,,,,,,,,,,,,,,,5
484,41.0,43.0,45.0,4,,,,,,,,,,,,,,,5
485,41.0,43.0,45.0,5,,,,,,,,,,,,,,,5
486,41.0,43.0,45.0,6,,,,,,,,,,,,,,,5
487,41.0,43.0,45.0,7,,,,,,,,,,,,,,,5
488,41.0,43.0,45.0,8,,,,,,,,,,,,,,,5
489,41.0,43.0,45.0,9,,,,,,,,,,,,,,,5
490,41.0,43.0,45.0,10,,,,,,,,,,,,,,,5
491,41.0,43.0,45.0,11,,,,,,,,,,,,,,,5
492,41.0,43.0,45.0,12,,,,,,,,,,,,,,,5
493,41.0,43.0,45.0,13,,,,,,,,,,,,,,,5
494,41.0,43.0,45.0,14,,,,,,,,,,,,,,,5
495,41.0,43.0,45.0,15,,,,,,,,,,,,,,,5
496,41.0,43.0,45.0,16,,,,,,,,,,,,,,,5
497,41.0,43.0,45.0,17,,,,,,,,,,,,,,,5
498,41.0,43.0,45.0,18,,,,,,,,,,,,,,,5
499,41.0,43.0,45.0,19,,,,,,,,,,,,,,,5
500,42.0,44.0,46.0,0,,,,,,,,,,,,,,,5
501,42.0,44.0,46.0,1,,,,,,,,,,,,,,,5
502,42.0,44.0,46.0,2,,,,,,,,,,,,,,,5
503,42.0,44.0,46.0,3,,,,,,,,,,,,,,,5
504,42.0,44.0,46.0,4,,,,,,,,,,,,,,,5
505,42.0,44.0,46.0,5,,,,,,,,,,,,,,,5
506,42.0,44.0,46.0,6,,,,,,,,,,,,,,,5
507,42.0,44.0,46.0,7,,,,,,,,,,,,,,,5
508,42.0,44.0,46.0,8,,,,,,,,,,,,,,,5
509,42.0,44.0,46.0,9,,,,,,,,,,,,,,,5
510,42.0,44.0,46.0,10,,,,,,,,,,,,,,,5
511,42.0,44.0,46.0,11,,,,,,,,,,,,,,,5
512,42.0,44.0,46.0,12,,,,,,,,,,,,,,,5
513,42.0,44.0,46.0,13,,,,,,,,,,,,,,,5
514,42.0,44.0,46.0,14,,,,,,,,,,,,,,,5
515,42.0,44.0,46.0,15,,,,,,,,,,,,,,,5
516,42.0,44.0,46.0,16,,,,,,,,,,,,,,,5
517,42.0,44.0,46.0,17,,,,,,,,,,,,,,,5
518,42.0,44.0,46.0,18,,,,,,,,,,,,,,,5
519,42.0,44.0,46.0,19,,,,,,,,,,,,,,,5
520,43.0,45.0,47.0,0,,,,,,,,,,,,,,,5
521,43.0,45.0,47.0,1,,,,,,,,,,,,,,,5
522,43.0,45.0,47.0,2,,,,,,,,,,,,,,,5
523,43.0,45.0,47.0,3,,,,,,,,,,,,,,,5
524,43.0,45.0,47.0,4,,,,,,,,,,,,,,,5
525,43.0,45.0,47.0,5,,,,,,,,,,,,,,,5
526,43.0,45.0,47.0,6,,,,,,,,,,,,,,,5
527,43.0,45.0,47.0,7,,,,,,,,,,,,,,,5
528,43.0,45.0,47.0,8,,,,,,,,,,,,,,,5
529,43.0,45.0,47.0,9,,,,,,,,,,,,,,,5
530,43.0,45.0,47.0,10,,,,,,,,,,,,,,,5
531,43.0,45.0,47.0,11,,,,,,,,,,,,,,,5
532,43.0,45.0,47.0,12,,,,,,,,,,,,,,,5
533,43.0,45.0,47.0,13,,,,,,,,,,,,,,,5
534,43.0,45.0,47.0,14,,,,,,,,,,,,,,,5
535,43.0,45.0,47.0,15,,,,,,,,,,,,,,,5
536,43.0,45.0,47.0,16,,,,,,,,,,,,,,,5
537,43.0,45.0,47.0,17,,,,,,,,,,,,,,,5
538,43.0,45.0,47.0,18,,,,,,,,,,,,,,,5
539,43.0,45.0,47.0,19,,,,,,,,,,,,,,,5
540,44.0,46.0,48.0,0,,,,,,,,,,,,,,,5
541,44.0,46.0,48.0,1,,,,,,,,,,,,,,,5
542,44.0,46.0,48.0,2,,,,,,,,,,,,,,,5
543,44.0,46.0,48.0,3,,,,,,,,,,,,,,,5
544,44.0,46.0,48.0,4,,,,,,,,,,,,,,,5
545,44.0,46.0,48.0,5,,,,,,,,,,,,,,,5
546,44.0,46.0,48.0,6,,,,,,,,,,,,,,,5
547,44.0,46.0,48.0,7,,,,,,,,,,,,,,,5
548,44.0,46.0,48.0,8,,,,,,,,,,,,,,,5
549,44.0,46.0,48.0,9,,,,,,,,,,,,,,,5
550,44.0,46.0,48.0,10,,,,,,,,,,,,,,,5
551,44.0,46.0,48.0,11,,,,,,,,,,,,,,,5
552,44.0,46.0,48.0,12,,,,,,,,,,,,,,,5
553,44.0,46.0,48.0,13,,,,,,,,,,,,,,,5
554,44.0,46.0,48.0,14,,,,,,,,,,,,,,,5
555,44.0,46.0,48.0,15,,,,,,,,,,,,,,,5
556,44.0,46.0,48.0,16,,,,,,,,,,,,,,,5
557,44.0,46.0,48.0,17,,,,,,,,,,,,,,,5
558,44.0,46.0,48.0,18,,,,,,,,,,,,,,,5
559,44.0,46.0,48.0,19,,,,,,,,,,,,,,,5
560,45.0,47.0,49.0,0,,,,,,,,,,,,,,,5
561,45.0,47.0,49.0,1,,,,,,,,,,,,,,,5
562,45.0,47.0,49.0,2,,,,,,,,,,,,,,,5
563,45.0,47.0,49.0,3,,,,,,,,,,,,,,,5
564,45.0,47.0,49.0,4,,,,,,,,,,,,,,,5
565,45.0,47.0,49.0,5,,,,,,,,,,,,,,,5
566,45.0,47.0,49.0,6,,,,,,,,,,,,,,,5
567,45.0,47.0,49.0,7,,,,,,,,,,,,,,,5
568,45.0,47.0,49.0,8,,,,,,,,,,,,,,,5
569,45.0,47.0,49.0,9,,,,,,,,,,,,,,,5
570,45.0,47.0,49.0,10,,,,,,,,,,,,,,,5
571,45.0,47.0,49.0,11,,,,,,,,,,,,,,,5
572,45.0,47.0,49.0,12,,,,,,,,,,,,,,,5
573,45.0,47.0,49.0,13,,,,,,,,,,,,,,,5
574,45.0,47.0,49.0,14,,,,,,,,,,,,,,,5
575,45.0,47.0,49.0,15,,,,,,,,,,,,,,,5
576,45.0,47.0,49.0,16,,,,,,,,,,,,,,,5
577,45.0,47.0,49.0,17,,,,,,,,,,,,,,,5
578,45.0,47.0,49.0,18,,,,,,,,,,,,,,,5
579,45.0,47.0,49.0,19,,,,,,,,,,,,,,,5
580,46.0,48.0,50.0,0,,,,,,,,,,,,,,,5
581,46.0,48.0,50.0,1,,,,,,,,,,,,,,,5
582,46.0,48.0,50.0,2,,,,,,,,,,,,,,,5
583,46.0,48.0,50.0,3,,,,,,,,,,,,,,,5
584,46.0,48.0,50.0,4,,,,,,,,,,,,,,,5
585,46.0,48.0,50.0,5,,,,,,,,,,,,,,,5
586,46.0,48.0,50.0,6,,,,,,,,,,,,,,,5
587,46.0,48.0,50.0,7,,,,,,,,,,,,,,,5
588,46.0,48.0,50.0,8,,,,,,,,,,,,,,,5
589,46.0,48.0,50.0,9,,,,,,,,,,,,,,,5
590,46.0,48.0,50.0,10,,,,,,,,,,,,,,,5
591,46.0,48.0,50.0,11,,,,,,,,,,,,,,,5
592,46.0,48.0,50.0,12,,,,,,,,,,,,,,,5
593,46.0,48.0,50.0,13,,,,,,,,,,,,,,,5
594,46.0,48.0,50.0,14,,,,,,,,,,,,,,,5
595,46.0,48.0,50.0,15,,,,,,,,,,,,,,,5
596,46.0,48.0,50.0,16,,,,,,,,,,,,,,,5
597,46.0,48.0,50.0,17,,,,,,,,,,,,,,,5
598,46.0,48.0,50.0,18,,,,,,,,,,,,,,,5
599,46.0,48.0,50.0,19,,,,,,,,,,,,,,,5
600,47.0,49.0,51.0,0,,,,,,,,,,,,,,,5
601,47.0,49.0,51.0,1,,,,,,,,,,,,,,,5
602,47.0,49.0,51.0,2,,,,,,,,,,,,,,,5
603,47.0,49.0,51.0,3,,,,,,,,,,,,,,,5
604,47.0,49.0,51.0,4,,,,,,,,,,,,,,,5
605,47.0,49.0,51.0,5,,,,,,,,,,,,,,,5
606,47.0,49.0,51.0,6,,,,,,,,,,,,,,,5
607,47.0,49.0,51.0,7,,,,,,,,,,,,,,,5
608,47.0,49.0,51.0,8,,,,,,,,,,,,,,,5
609,47.0,49.0,51.0,9,,,,,,,,,,,,,,,5
610,47.0,49.0,51.0,10,,,,,,,,,,,,,,,5
611,47.0,49.0,51.0,11,,,,,,,,,,,,,,,5
612,47.0,49.0,51.0,12,,,,,,,,,,,,,,,5
613,47.0,49.0,51.0,13,,,,,,,,,,,,,,,5
614,47.0,49.0,51.0,14,,,,,,,,,,,,,,,5
615,47.0,49.0,51.0,15,,,,,,,,,,,,,,,5
616,47.0,49.0,51.0,16,,,,,,,,,,,,,,,5
617,47.0,49.0,51.0,17,,,,,,,,,,,,,,,5
618,47.0,49.0,51.0,18,,,,,,,,,,,,,,,5
619,47.0,49.0,51.0,19,,,,,,,,,,,,,,,5
620,48.0,50.0,52.0,0,,,,,,,,,,,,,,,5
621,48.0,50.0,52.0,1,,,,,,,,,,,,,,,5
622,48.0,50.0,52.0,2,,,,,,,,,,,,,,,5
623,48.0,50.0,52.0,3,,,,,,,,,,,,,,,5
624,48.0,50.0,52.0,4,,,,,,,,,,,,,,,5
625,48.0,50.0,52.0,5,,,,,,,,,,,,,,,5
626,48.0,50.0,52.0,6,,,,,,,,,,,,,,,5
627,48.0,50.0,52.0,7,,,,,,,,,,,,,,,5
628,48.0,50.0,52.0,8,,,,,,,,,,,,,,,5
629,48.0,50.0,52.0,9,,,,,,,,,,,,,,,5
630,48.0,50.0,52.0,10,,,,,,,,,,,,,,,5
631,48.0,50.0,52.0,11,,,,,,,,,,,,,,,5
632,48.0,50.0,52.0,12,,,,,,,,,,,,,,,5
633,48.0,50.0,52.0,13,,,,,,,,,,,,,,,5
634,48.0,50.0,52.0,14,,,,,,,,,,,,,,,5
635,48.0,50.0,52.0,15,,,,,,,,,,,,,,,5
636,48.0,50.0,52.0,16,,,,,,,,,,,,,,,5
637,48.0,50.0,52.0,17,,,,,,,,,,,,,,,5
638,48.0,50.0,52.0,18,,,,,,,,,,,,,,,5
639,48.0,50.0,52.0,19,,,,,,,,,,,,,,,5
640,49.0,51.0,53.0,0,,,,,,,,,,,,,,,5
641,49.0,51.0,53.0,1,,,,,,,,,,,,,,,5
642,49.0,51.0,53.0,2,,,,,,,,,,,,,,,5
643,49.0,51.0,53.0,3,,,,,,,,,,,,,,,5
644,49.0,51.0,53.0,4,,,,,,,,,,,,,,,5
645,49.0,51.0,53.0,5,,,,,,,,,,,,,,,5
646,49.0,51.0,53.0,6,,,,,,,,,,,,,,,5
647,49.0,51.0,53.0,7,,,,,,,,,,,,,,,5
648,49.0,51.0,53.0,8,,,,,,,,,,,,,,,5
649,49.0,51.0,53.0,9,,,,,,,,,,,,,,,5
650,49.0,51.0,53.0,10,,,,,,,,,,,,,,,5
651,49.0,51.0,53.0,11,,,,,,,,,,,,,,,5
652,49.0,51.0,53.0,12,,,,,,,,,,,,,,,5
653,49.0,51.0,53.0,13,,,,,,,,,,,,,,,5
654,49.0,51.0,53.0,14,,,,,,,,,,,,,,,5
655,49.0,51.0,53.0,15,,,,,,,,,,,,,,,5
656,49.0,51.0,53.0,16,,,,,,,,,,,,,,,5
657,49.0,51.0,53.0,17,,,,,,,,,,,,,,,5
658,49.0,51.0,53.0,18,,,,,,,,,,,,,,,5
659,49.0,51.0,53.0,19,,,,,,,,,,,,,,,5
660,50.0,52.0,54.0,0,,,,,,,,,,,,,,,5
661,50.0,52.0,54.0,1,,,,,,,,,,,,,,,5
662,50.0,52.0,54.0,2,,,,,,,,,,,,,,,5
663,50.0,52.0,54.0,3,,,,,,,,,,,,,,,5
664,50.0,52.0,54.0,4,,,,,,,,,,,,,,,5
665,50.0,52.0,54.0,5,,,,,,,,,,,,,,,5
666,50.0,52.0,54.0,6,,,,,,,,,,,,,,,5
667,50.0,52.0,54.0,7,,,,,,,,,,,,,,,5
668,50.0,52.0,54.0,8,,,,,,,,,,,,,,,5
669,50.0,52.0,54.0,9,,,,,,,,,,,,,,,5
670,50.0,52.0,54.0,10,,,,,,,,,,,,,,,5
671,50.0,52.0,54.0,11,,,,,,,,,,,,,,,5
672,50.0,52.0,54.0,12,,,,,,,,,,,,,,,5
673,50.0,52.0,54.0,13,,,,,,,,,,,,,,,5
674,50.0,52.0,54.0,14,,,,,,,,,,,,,,,5
675,50.0,52.0,54.0,15,,,,,,,,,,,,,,,5
676,50.0,52.0,54.0,16,,,,,,,,,,,,,,,5
677,50.0,52.0,54.0,17,,,,,,,,,,,,,,,5
678,50.0,52.0,54.0,18,,,,,,,,,,,,,,,5
679,50.0,52.0,54.0,19,,,,,,,,,,,,,,,5
680,51.0,53.0,55.0,0,,,,,,,,,,,,,,,5
681,51.0,53.0,55.0,1,,,,,,,,,,,,,,,5
682,51.0,53.0,55.0,2,,,,,,,,,,,,,,,5
683,51.0,53.0,55.0,3,,,,,,,,,,,,,,,5
684,51.0,53.0,55.0,4,,,,,,,,,,,,,,,5
685,51.0,53.0,55.0,5,,,,,,,,,,,,,,,5
686,51.0,53.0,55.0,6,,,,,,,,,,,,,,,5
687,51.0,53.0,55.0,7,,,,,,,,,,,,,,,5
688,51.0,53.0,55.0,8,,,,,,,,,,,,,,,5
689,51.0,53.0,55.0,9,,,,,,,,,,,,,,,5
690,51.0,53.0,55.0,10,,,,,,,,,,,,,,,5
691,51.0,53.0,55.0,11,,,,,,,,,,,,,,,5
692,51.0,53.0,55.0,12,,,,,,,,,,,,,,,5
693,51.0,53.0,55.0,13,,,,,,,,,,,,,,,5
694,51.0,53.0,55.0,14,,,,,,,,,,,,,,,5
695,51.0,53.0,55.0,15,,,,,,,,,,,,,,,5
696,51.0,53.0,55.0,16,,,,,,,,,,,,,,,5
697,51.0,53.0,55.0,17,,,,,,,,,,,,,,,5
698,51.0,53.0,55.0,18,,,,,,,,,,,,,,,5
699,51.0,53.0,55.0,19,,,,,,,,,,,,,,,5
700,52.0,54.0,56.0,0,,,,,,,,,,,,,,,5
701,52.0,54.0,56.0,1,,,,,,,,,,,,,,,5
702,52.0,54.0,56.0,2,,,,,,,,,,,,,,,5
703,52.0,54.0,56.0,3,,,,,,,,,,,,,,,5
704,52.0,54.0,56.0,4,,,,,,,,,,,,,,,5
705,52.0,54.0,56.0,5,,,,,,,,,,,,,,,5
706,52.0,54.0,56.0,6,,,,,,,,,,,,,,,5
707,52.0,54.0,56.0,7,,,,,,,,,,,,,,,5
708,52.0,54.0,56.0,8,,,,,,,,,,,,,,,5
709,52.0,54.0,56.0,9,,,,,,,,,,,,,,,5
710,52.0,54.0,56.0,10,,,,,,,,,,,,,,,5
711,52.0,54.0,56.0,11,,,,,,,,,,,,,,,5
712,52.0,54.0,56.0,12,,,,,,,,,,,,,,,5
713,52.0,54.0,56.0,13,,,,,,,,,,,,,,,5
714,52.0,54.0,56.0,14,,,,,,,,,,,,,,,5
715,52.0,54.0,56.0,15,,,,,,,,,,,,,,,5
716,52.0,54.0,56.0,16,,,,,,,,,,,,,,,5
717,52.0,54.0,56.0,17,,,,,,,,,,,,,,,5
718,52.0,54.0,56.0,18,,,,,,,,,,,,,,,5
719,52.0,54.0,56.0,19,,,,,,,,,,,,,,,5
720,53.0,55.0,57.0,0,,,,,,,,,,,,,,,5
721,53.0,55.0,57.0,1,,,,,,,,,,,,,,,5
722,53.0,55.0,57.0,2,,,,,,,,,,,,,,,5
723,53.0,55.0,57.0,3,,,,,,,,,,,,,,,5
724,53.0,55.0,57.0,4,,,,,,,,,,,,,,,5
725,53.0,55.0,57.0,5,,,,,,,,,,,,,,,5
726,53.0,55.0,57.0,6,,,,,,,,,,,,,,,5
727,53.0,55.0,57.0,7,,,,,,,,,,,,,,,5
728,53.0,55.0,57.0,8,,,,,,,,,,,,,,,5
729,53.0,55.0,57.0,9,,,,,,,,,,,,,,,5
730,53.0,55.0,57.0,10,,,,,,,,,,,,,,,5
731,53.0,55.0,57.0,11,,,,,,,,,,,,,,,5
732,53.0,55.0,57.0,12,,,,,,,,,,,,,,,5
733,53.0,55.0,57.0,13,,,,,,,,,,,,,,,5
734,53.0,55.0,57.0,14,,,,,,,,,,,,,,,5
735,53.0,55.0,57.0,15,,,,,,,,,,,,,,,5
736,53.0,55.0,57.0,16,,,,,,,,,,,,,,,5
737,53.0,55.0,57.0,17,,,,,,,,,,,,,,,5
738,53.0,55.0,57.0,18,,,,,,,,,,,,,,,5
739,53.0,55.0,57.0,19,,,,,,,,,,,,,,,5
740,54.0,56.0,58.0,0,,,,,,,,,,,,,,,5
741,54.0,56.0,58.0,1,,,,,,,,,,,,,,,5
742,54.0,56.0,58.0,2,,,,,,,,,,,,,,,5
743,54.0,56.0,58.0,3,,,,,,,,,,,,,,,5
744,54.0,56.0,58.0,4,,,,,,,,,,,,,,,5
745,54.0,56.0,58.0,5,,,,,,,,,,,,,,,5
746,54.0,56.0,58.0,6,,,,,,,,,,,,,,,5
747,54.0,56.0,58.0,7,,,,,,,,,,,,,,,5
748,54.0,56.0,58.0,8,,,,,,,,,,,,,,,5
749,54.0,56.0,58.0,9,,,,,,,,,,,,,,,5
750,54.0,56.0,58.0,10,,,,,,,,,,,,,,,5
751,54.0,56.0,58.0,11,,,,,,,,,,,,,,,5
752,54.0,56.0,58.0,12,,,,,,,,,,,,,,,5
753,54.0,56.0,58.0,13,,,,,,,,,,,,,,,5
754,54.0,56.0,58.0,14,,,,,,,,,,,,,,,5
755,54.0,56.0,58.0,15,,,,,,,,,,,,,,,5
756,54.0,56.0,58.0,16,,,,,,,,,,,,,,,5
757,54.0,56.0,58.0,17,,,,,,,,,,,,,,,5
758,54.0,56.0,58.0,18,,,,,,,,,,,,,,,5
759,54.0,56.0,58.0,19,,,,,,,,,,,,,,,5
760,55.0,57.0,59.0,0,,,,,,,,,,,,,,,5
761,55.0,57.0,59.0,1,,,,,,,,,,,,,,,5
762,55.0,57.0,59.0,2,,,,,,,,,,,,,,,5
763,55.0,57.0,59.0,3,,,,,,,,,,,,,,,5
764,55.0,57.0,59.0,4,,,,,,,,,,,,,,,5
765,55.0,57.0,59.0,5,,,,,,,,,,,,,,,5
766,55.0,57.0,59.0,6,,,,,,,,,,,,,,,5
767,55.0,57.0,59.0,7,,,,,,,,,,,,,,,5
768,55.0,57.0,59.0,8,,,,,,,,,,,,,,,5
769,55.0,57.0,59.0,9,,,,,,,,,,,,,,,5
770,55.0,57.0,59.0,10,,,,,,,,,,,,,,,5
771,55.0,57.0,59.0,11,,,,,,,,,,,,,,,5
772,55.0,57.0,59.0,12,,,,,,,,,,,,,,,5
773,55.0,57.0,59.0,13,,,,,,,,,,,,,,,5
774,55.0,57.0,59.0,14,,,,,,,,,,,,,,,5
775,55.0,57.0,59.0,15,,,,,,,,,,,,,,,5
776,55.0,57.0,59.0,16,,,,,,,,,,,,,,,5
777,55.0,57.0,59.0,17,,,,,,,,,,,,,,,5
778,55.0,57.0,59.0,18,,,,,,,,,,,,,,,5
779,55.0,57.0,59.0,19,,,,,,,,,,,,,,,5
780,56.0,58.0,60.0,0,,,,,,,,,,,,,,,5
781,56.0,58.0,60.0,1,,,,,,,,,,,,,,,5
782,56.0,58.0,60.0,2,,,,,,,,,,,,,,,5
783,56.0,58.0,60.0,3,,,,,,,,,,,,,,,5
784,56.0,58.0,60.0,4,,,,,,,,,,,,,,,5
785,56.0,58.0,60.0,5,,,,,,,,,,,,,,,5
786,56.0,58.0,60.0,6,,,,,,,,,,,,,,,5
787,56.0,58.0,60.0,7,,,,,,,,,,,,,,,5
788,56.0,58.0,60.0,8,,,,,,,,,,,,,,,5
789,56.0,58.0,60.0,9,,,,,,,,,,,,,,,5
790,56.0,58.0,60.0,10,,,,,,,,,,,,,,,5
791,56.0,58.0,60.0,11,,,,,,,,,,,,,,,5
792,56.0,58.0,60.0,12,,,,,,,,,,,,,,,5
793,56.0,58.0,60.0,13,,,,,,,,,,,,,,,5
794,56.0,58.0,60.0,14,,,,,,,,,,,,,,,5
795,56.0,58.0,60.0,15,,,,,,,,,,,,,,,5
796,56.0,58.0,60.0,16,,,,,,,,,,,,,,,5
797,56.0,58.0,60.0,17,,,,,,,,,,,,,,,5
798,56.0,58.0,60.0,18,,,,,,,,,,,,,,,5
799,56.0,58.0,60.0,19,,,,,,,,,,,,,,,5
800,57.0,59.0,61.0,0,,,,,,,,,,,,,,,5
801,57.0,59.0,61.0,1,,,,,,,,,,,,,,,5
802,57.0,59.0,61.0,2,,,,,,,,,,,,,,,5
803,57.0,59.0,61.0,3,,,,,,,,,,,,,,,5
804,57.0,59.0,61.0,4,,,,,,,,,,,,,,,5
805,57.0,59.0,61.0,5,,,,,,,,,,,,,,,5
806,57.0,59.0,61.0,6,,,,,,,,,,,,,,,5
807,57.0,59.0,61.0,7,,,,,,,,,,,,,,,5
808,57.0,59.0,61.0,8,,,,,,,,,,,,,,,5
809,57.0,59.0,61.0,9,,,,,,,,,,,,,,,5
810,57.0,59.0,61.0,10,,,,,,,,,,,,,,,5
811,57.0,59.0,61.0,11,,,,,,,,,,,,,,,5
812,57.0,59.0,61.0,12,,,,,,,,,,,,,,,5
813,57.0,59.0,61.0,13,,,,,,,,,,,,,,,5
814,57.0,59.0,61.0,14,,,,,,,,,,,,,,,5
815,57.0,59.0,61.0,15,,,,,,,,,,,,,,,5
816,57.0,59.0,61.0,16,,,,,,,,,,,,,,,5
817,57.0,59.0,61.0,17,,,,,,,,,,,,,,,5
818,57.0,59.0,61.0,18,,,,,,,,,,,,,,,5
819,57.0,59.0,61.0,19,,,,,,,,,,,,,,,5
820,58.0,60.0,62.0,0,,,,,,,,,,,,,,,5
821,58.0,60.0,62.0,1,,,,,,,,,,,,,,,5
822,58.0,60.0,62.0,2,,,,,,,,,,,,,,,5
823,58.0,60.0,62.0,3,,,,,,,,,,,,,,,5
824,58.0,60.0,62.0,4,,,,,,,,,,,,,,,5
825,58.0,60.0,62.0,5,,,,,,,,,,,,,,,5
826,58.0,60.0,62.0,6,,,,,,,,,,,,,,,5
827,58.0,60.0,62.0,7,,,,,,,,,,,,,,,5
828,58.0,60.0,62.0,8,,,,,,,,,,,,,,,5
829,58.0,60.0,62.0,9,,,,,,,,,,,,,,,5
830,58.0,60.0,62.0,10,,,,,,,,,,,,,,,5
831,58.0,60.0,62.0,11,,,,,,,,,,,,,,,5
832,58.0,60.0,62.0,12,,,,,,,,,,,,,,,5
833,58.0,60.0,62.0,13,,,,,,,,,,,,,,,5
834,58.0,60.0,62.0,14,,,,,,,,,,,,,,,5
835,58.0,60.0,62.0,15,,,,,,,,,,,,,,,5
836,58.0,60.0,62.0,16,,,,,,,,,,,,,,,5
837,58.0,60.0,62.0,17,,,,,,,,,,,,,,,5
838,58.0,60.0,62.0,18,,,,,,,,,,,,,,,5
839,58.0,60.0,62.0,19,,,,,,,,,,,,,,,5
840,59.0,61.0,63.0,0,,,,,,,,,,,,,,,5
841,59.0,61.0,63.0,1,,,,,,,,,,,,,,,5
842,59.0,61.0,63.0,2,,,,,,,,,,,,,,,5
843,59.0,61.0,63.0,3,,,,,,,,,,,,,,,5
844,59.0,61.0,63.0,4,,,,,,,,,,,,,,,5
845,59.0,61.0,63.0,5,,,,,,,,,,,,,,,5
846,59.0,61.0,63.0,6,,,,,,,,,,,,,,,5
847,59.0,61.0,63.0,7,,,,,,,,,,,,,,,5
848,59.0,61.0,63.0,8,,,,,,,,,,,,,,,5
849,59.0,61.0,63.0,9,,,,,,,,,,,,,,,5
850,59.0,61.0,63.0,10,,,,,,,,,,,,,,,5
851,59.0,61.0,63.0,11,,,,,,,,,,,,,,,5
852,59.0,61.0,63.0,12,,,,,,,,,,,,,,,5
853,59.0,61.0,63.0,13,,,,,,,,,,,,,,,5
854,59.0,61.0,63.0,14,,,,,,,,,,,,,,,5
855,59.0,61.0,63.0,15,,,,,,,,,,,,,,,5
856,59.0,61.0,63.0,16,,,,,,,,,,,,,,,5
857,59.0,61.0,63.0,17,,,,,,,,,,,,,,,5
858,59.0,61.0,63.0,18,,,,,,,,,,,,,,,5
859,59.0,61.0,63.0,19,,,,,,,,,,,,,,,5
860,60.0,62.0,64.0,0,,,,,,,,,,,,,,,5
861,60.0,62.0,64.0,1,,,,,,,,,,,,,,,5
